net_id,arc_id,from_id,to_id,value
2014-12-31,GB-SE,GB,SE,58125.179
2014-12-31,GB-TR,GB,TR,4038.301
2014-12-31,GB-TW,GB,TW,10165
2014-12-31,GB-US,GB,US,472072
2014-12-31,GR-AT,GR,AT,172.192
2014-12-31,GR-AU,GR,AU,12.06
2014-12-31,GR-BE,GR,BE,37
2014-12-31,GR-DE,GR,DE,13264
2014-12-31,GR-ES,GR,ES,332.418
2014-12-31,GR-FR,GR,FR,1645
2014-12-31,GR-GB,GR,GB,12157
2014-12-31,GR-IE,GR,IE,65.501
2014-12-31,GR-IT,GR,IT,1378.445
2014-12-31,GR-JP,GR,JP,295
2014-12-31,GR-KR,GR,KR,317.004
2014-12-31,GR-NL,GR,NL,1677.886
2014-12-31,GR-TR,GR,TR,48.404
2014-12-31,GR-US,GR,US,12698
2014-12-31,IE-AT,IE,AT,1288.101
2014-12-31,IE-AU,IE,AU,1733.424
2014-12-31,IE-BE,IE,BE,16642
2014-12-31,IE-CA,IE,CA,5696.696
2014-12-31,IE-CH,IE,CH,20014.937
2014-12-31,IE-DE,IE,DE,37232
2014-12-31,IE-ES,IE,ES,5565.667
2014-12-31,IE-FR,IE,FR,37850
2014-12-31,IE-GB,IE,GB,108113
2014-12-31,IE-GR,IE,GR,241
2014-12-31,IE-IT,IE,IT,7047.586
2014-12-31,IE-JP,IE,JP,34221.8
2014-12-31,IE-KR,IE,KR,539.354
2014-12-31,IE-NL,IE,NL,12979.943
2014-12-31,IE-SE,IE,SE,764.536
2014-12-31,IE-TR,IE,TR,305.049
2014-12-31,IE-TW,IE,TW,3967
2014-12-31,IE-US,IE,US,61362
2014-12-31,IT-AT,IT,AT,7003.779
2014-12-31,IT-AU,IT,AU,570.512
2014-12-31,IT-BE,IT,BE,10503
2014-12-31,IT-CA,IT,CA,1940.034
2014-12-31,IT-CH,IT,CH,25637.424
2014-12-31,IT-CL,IT,CL,1.572
2014-12-31,IT-DE,IT,DE,117062
2014-12-31,IT-ES,IT,ES,47235.198
2014-12-31,IT-FI,IT,FI,184
2014-12-31,IT-FR,IT,FR,308151
2014-12-31,IT-GB,IT,GB,38920
2014-12-31,IT-GR,IT,GR,498
2014-12-31,IT-IE,IT,IE,1907.304
2014-12-31,IT-JP,IT,JP,31833.1
2014-12-31,IT-KR,IT,KR,366.449
2014-12-31,IT-NL,IT,NL,33252.985
2014-12-31,IT-SE,IT,SE,736.037
2014-12-31,IT-TR,IT,TR,163.023
2014-12-31,IT-TW,IT,TW,184
2014-12-31,IT-US,IT,US,56635
2014-12-31,JP-AT,JP,AT,194.04
2014-12-31,JP-AU,JP,AU,27246.018
2014-12-31,JP-BE,JP,BE,780
2014-12-31,JP-CA,JP,CA,22263.997
2014-12-31,JP-CL,JP,CL,30.006
2014-12-31,JP-DE,JP,DE,24682
2014-12-31,JP-ES,JP,ES,8153.561
2014-12-31,JP-FI,JP,FI,169
2014-12-31,JP-FR,JP,FR,176404
2014-12-31,JP-GB,JP,GB,109740
2014-12-31,JP-GR,JP,GR,64
2014-12-31,JP-IE,JP,IE,119.231
2014-12-31,JP-IT,JP,IT,3701.365
2014-12-31,JP-KR,JP,KR,8225.45
2014-12-31,JP-NL,JP,NL,12355.896
2014-12-31,JP-SE,JP,SE,2115.167
2014-12-31,JP-TR,JP,TR,394.353
2014-12-31,JP-TW,JP,TW,25680
2014-12-31,JP-US,JP,US,295110
2014-12-31,KR-AT,KR,AT,404.314
2014-12-31,KR-AU,KR,AU,5489.394
2014-12-31,KR-BE,KR,BE,273
2014-12-31,KR-CA,KR,CA,4658.534
2014-12-31,KR-CL,KR,CL,61.926
2014-12-31,KR-DE,KR,DE,14528
2014-12-31,KR-ES,KR,ES,675.182
2014-12-31,KR-FR,KR,FR,21491
2014-12-31,KR-GB,KR,GB,74010
2014-12-31,KR-IE,KR,IE,0.039
2014-12-31,KR-IT,KR,IT,451.46
2014-12-31,KR-JP,KR,JP,54831.3
2014-12-31,KR-SE,KR,SE,884.773
2014-12-31,KR-TR,KR,TR,42.066
2014-12-31,KR-TW,KR,TW,3078
2014-12-31,KR-US,KR,US,87010
2014-12-31,NL-AT,NL,AT,7226.328
2014-12-31,NL-AU,NL,AU,7468.177
2014-12-31,NL-BE,NL,BE,24382
2014-12-31,NL-CA,NL,CA,11677.274
2014-12-31,NL-CL,NL,CL,91.545
2014-12-31,NL-DE,NL,DE,97327
2014-12-31,NL-ES,NL,ES,18007.166
2014-12-31,NL-FI,NL,FI,1658
2014-12-31,NL-FR,NL,FR,110501
2014-12-31,NL-GB,NL,GB,96415
2014-12-31,NL-GR,NL,GR,471
2014-12-31,NL-IE,NL,IE,2111.968
2014-12-31,NL-IT,NL,IT,19804.681
2014-12-31,NL-JP,NL,JP,71988.9
2014-12-31,NL-KR,NL,KR,937.157
2014-12-31,NL-SE,NL,SE,11936.737
2014-12-31,NL-TR,NL,TR,2084.828
2014-12-31,NL-TW,NL,TW,3513
2014-12-31,NL-US,NL,US,88569
2014-12-31,SE-AT,SE,AT,1799.041
2014-12-31,SE-AU,SE,AU,1283.943
2014-12-31,SE-BE,SE,BE,409
2014-12-31,SE-CA,SE,CA,4910.944
2014-12-31,SE-CL,SE,CL,17.601
2014-12-31,SE-DE,SE,DE,26241
2014-12-31,SE-ES,SE,ES,4477.992
2014-12-31,SE-FI,SE,FI,4174
2014-12-31,SE-FR,SE,FR,13796
2014-12-31,SE-GB,SE,GB,12991
2014-12-31,SE-GR,SE,GR,77
2014-12-31,SE-IE,SE,IE,732.346
2014-12-31,SE-IT,SE,IT,2293.529
2014-12-31,SE-JP,SE,JP,20104.1
2014-12-31,SE-KR,SE,KR,80.848
2014-12-31,SE-NL,SE,NL,9168.883
2014-12-31,SE-TR,SE,TR,6.609
2014-12-31,SE-TW,SE,TW,478
2014-12-31,SE-US,SE,US,20698
2014-12-31,TR-AT,TR,AT,890.389
2014-12-31,TR-AU,TR,AU,469.42
2014-12-31,TR-BE,TR,BE,848
2014-12-31,TR-CA,TR,CA,1875.397
2014-12-31,TR-CL,TR,CL,48.665
2014-12-31,TR-DE,TR,DE,16974
2014-12-31,TR-ES,TR,ES,23087.58
2014-12-31,TR-FR,TR,FR,38331
2014-12-31,TR-GB,TR,GB,33350
2014-12-31,TR-GR,TR,GR,31211
2014-12-31,TR-IE,TR,IE,170.12
2014-12-31,TR-IT,TR,IT,7989.771
2014-12-31,TR-JP,TR,JP,11073.5
2014-12-31,TR-KR,TR,KR,1137.324
2014-12-31,TR-SE,TR,SE,358.601
2014-12-31,TR-TW,TR,TW,379
2014-12-31,TR-US,TR,US,25576
2014-12-31,TW-AU,TW,AU,11109.061
2014-12-31,TW-BE,TW,BE,12
2014-12-31,TW-CA,TW,CA,2103.659
2014-12-31,TW-DE,TW,DE,5673
2014-12-31,TW-ES,TW,ES,89.71
2014-12-31,TW-FR,TW,FR,18161
2014-12-31,TW-GB,TW,GB,52530
2014-12-31,TW-IE,TW,IE,0.259
2014-12-31,TW-IT,TW,IT,23.259
2014-12-31,TW-JP,TW,JP,26000.2
2014-12-31,TW-KR,TW,KR,1403.024
2014-12-31,TW-SE,TW,SE,209.654
2014-12-31,TW-TR,TW,TR,0.11
2014-12-31,TW-US,TW,US,41240
2014-12-31,US-AT,US,AT,8003.073
2014-12-31,US-AU,US,AU,107181.855
2014-12-31,US-BE,US,BE,12168
2014-12-31,US-CA,US,CA,769265.804
2014-12-31,US-CH,US,CH,635376.612
2014-12-31,US-CL,US,CL,10386.287
2014-12-31,US-DE,US,DE,444157
2014-12-31,US-ES,US,ES,241312.134
2014-12-31,US-FI,US,FI,328
2014-12-31,US-FR,US,FR,549795
2014-12-31,US-GB,US,GB,964971
2014-12-31,US-GR,US,GR,1889
2014-12-31,US-IE,US,IE,5930.933
2014-12-31,US-IT,US,IT,27820.15
2014-12-31,US-JP,US,JP,1305251.2
2014-12-31,US-KR,US,KR,21836.882
2014-12-31,US-NL,US,NL,179593.314
2014-12-31,US-SE,US,SE,114487.952
2014-12-31,US-TR,US,TR,2680.976
2014-12-31,US-TW,US,TW,50829
2015-03-31,AT-AU,AT,AU,29.577
2015-03-31,AT-BE,AT,BE,1187
2015-03-31,AT-CA,AT,CA,999.708
2015-03-31,AT-CH,AT,CH,15469.439
2015-03-31,AT-CL,AT,CL,1.285
2015-03-31,AT-DE,AT,DE,51083
2015-03-31,AT-ES,AT,ES,4016.661
2015-03-31,AT-FI,AT,FI,340
2015-03-31,AT-FR,AT,FR,15805
2015-03-31,AT-GB,AT,GB,5676
2015-03-31,AT-GR,AT,GR,483
2015-03-31,AT-IE,AT,IE,188.606
2015-03-31,AT-IT,AT,IT,83864.832
2015-03-31,AT-JP,AT,JP,5130.4
2015-03-31,AT-KR,AT,KR,78.28
2015-03-31,AT-NL,AT,NL,10937.599
2015-03-31,AT-SE,AT,SE,869.589
2015-03-31,AT-TR,AT,TR,139.866
2015-03-31,AT-TW,AT,TW,643
2015-03-31,AT-US,AT,US,11710
2015-03-31,AU-AT,AU,AT,522.085
2015-03-31,AU-BE,AU,BE,1612
2015-03-31,AU-CA,AU,CA,18928.365
2015-03-31,AU-CL,AU,CL,2.775
2015-03-31,AU-DE,AU,DE,27865
2015-03-31,AU-ES,AU,ES,2004.202
2015-03-31,AU-FI,AU,FI,390
2015-03-31,AU-FR,AU,FR,21294
2015-03-31,AU-GB,AU,GB,50279
2015-03-31,AU-GR,AU,GR,37
2015-03-31,AU-IE,AU,IE,709.724
2015-03-31,AU-IT,AU,IT,1540.652
2015-03-31,AU-JP,AU,JP,102507.8
2015-03-31,AU-KR,AU,KR,3899.509
2015-03-31,AU-NL,AU,NL,59067.986
2015-03-31,AU-SE,AU,SE,1653.88
2015-03-31,AU-TR,AU,TR,27.804
2015-03-31,AU-TW,AU,TW,6936
2015-03-31,AU-US,AU,US,97410
2015-03-31,BE-AT,BE,AT,1750.94
2015-03-31,BE-AU,BE,AU,693.443
2015-03-31,BE-CA,BE,CA,1266.168
2015-03-31,BE-CL,BE,CL,2.368
2015-03-31,BE-DE,BE,DE,26470
2015-03-31,BE-ES,BE,ES,4016.697
2015-03-31,BE-FI,BE,FI,1262
2015-03-31,BE-FR,BE,FR,175865
2015-03-31,BE-GB,BE,GB,15249
2015-03-31,BE-GR,BE,GR,612
2015-03-31,BE-IE,BE,IE,743.566
2015-03-31,BE-IT,BE,IT,8378.406
2015-03-31,BE-JP,BE,JP,17839.2
2015-03-31,BE-KR,BE,KR,348.051
2015-03-31,BE-SE,BE,SE,3380.757
2015-03-31,BE-TR,BE,TR,228.008
2015-03-31,BE-TW,BE,TW,149
2015-03-31,BE-US,BE,US,24804
2015-03-31,CA-AT,CA,AT,836.385
2015-03-31,CA-AU,CA,AU,12132.584
2015-03-31,CA-BE,CA,BE,1738
2015-03-31,CA-CH,CA,CH,25125.07
2015-03-31,CA-CL,CA,CL,302.022
2015-03-31,CA-DE,CA,DE,23662
2015-03-31,CA-ES,CA,ES,2044.581
2015-03-31,CA-FI,CA,FI,1345
2015-03-31,CA-FR,CA,FR,23289
2015-03-31,CA-GB,CA,GB,88506
2015-03-31,CA-GR,CA,GR,53
2015-03-31,CA-IE,CA,IE,860.375
2015-03-31,CA-IT,CA,IT,2164.102
2015-03-31,CA-JP,CA,JP,63440.8
2015-03-31,CA-KR,CA,KR,2028.714
2015-03-31,CA-NL,CA,NL,16857.201
2015-03-31,CA-SE,CA,SE,3958.473
2015-03-31,CA-TR,CA,TR,8.636
2015-03-31,CA-TW,CA,TW,1824
2015-03-31,CA-US,CA,US,120107
2015-03-31,CH-AT,CH,AT,6733.41
2015-03-31,CH-AU,CH,AU,3650.446
2015-03-31,CH-BE,CH,BE,608
2015-03-31,CH-CA,CH,CA,7714.027
2015-03-31,CH-CL,CH,CL,81.52
2015-03-31,CH-DE,CH,DE,71764
2015-03-31,CH-ES,CH,ES,7626.517
2015-03-31,CH-FI,CH,FI,441
2015-03-31,CH-FR,CH,FR,69096
2015-03-31,CH-GB,CH,GB,57755
2015-03-31,CH-GR,CH,GR,319
2015-03-31,CH-IE,CH,IE,554.828
2015-03-31,CH-IT,CH,IT,9649.721
2015-03-31,CH-JP,CH,JP,30575
2015-03-31,CH-KR,CH,KR,206.242
2015-03-31,CH-NL,CH,NL,27934.668
2015-03-31,CH-SE,CH,SE,4363.75
2015-03-31,CH-TR,CH,TR,311.204
2015-03-31,CH-TW,CH,TW,3594
2015-03-31,CH-US,CH,US,62687
2015-03-31,CL-AT,CL,AT,14.161
2015-03-31,CL-AU,CL,AU,125.715
2015-03-31,CL-BE,CL,BE,16
2015-03-31,CL-DE,CL,DE,1941
2015-03-31,CL-ES,CL,ES,60970.309
2015-03-31,CL-FR,CL,FR,1898
2015-03-31,CL-GB,CL,GB,4433
2015-03-31,CL-IE,CL,IE,0.13
2015-03-31,CL-IT,CL,IT,43.562
2015-03-31,CL-JP,CL,JP,6388.3
2015-03-31,CL-KR,CL,KR,234.465
2015-03-31,CL-SE,CL,SE,164.747
2015-03-31,CL-TW,CL,TW,349
2015-03-31,CL-US,CL,US,9751
2015-03-31,DE-AT,DE,AT,39483.016
2015-03-31,DE-AU,DE,AU,13089.242
2015-03-31,DE-BE,DE,BE,14483
2015-03-31,DE-CA,DE,CA,25976.578
2015-03-31,DE-CH,DE,CH,106934.647
2015-03-31,DE-CL,DE,CL,115.31
2015-03-31,DE-ES,DE,ES,45819.242
2015-03-31,DE-FI,DE,FI,3733
2015-03-31,DE-FR,DE,FR,176245
2015-03-31,DE-GB,DE,GB,144519
2015-03-31,DE-GR,DE,GR,2160
2015-03-31,DE-IE,DE,IE,1118.677
2015-03-31,DE-IT,DE,IT,190053.501
2015-03-31,DE-JP,DE,JP,126478
2015-03-31,DE-KR,DE,KR,2598.622
2015-03-31,DE-NL,DE,NL,171878.253
2015-03-31,DE-SE,DE,SE,60974.901
2015-03-31,DE-TR,DE,TR,3357.423
2015-03-31,DE-TW,DE,TW,5114
2015-03-31,DE-US,DE,US,173587
2015-03-31,ES-AT,ES,AT,3268.794
2015-03-31,ES-AU,ES,AU,346.424
2015-03-31,ES-BE,ES,BE,10933
2015-03-31,ES-CA,ES,CA,1413.147
2015-03-31,ES-CH,ES,CH,16093.592
2015-03-31,ES-CL,ES,CL,44.72
2015-03-31,ES-DE,ES,DE,91212
2015-03-31,ES-FI,ES,FI,97
2015-03-31,ES-FR,ES,FR,117840
2015-03-31,ES-GB,ES,GB,31262
2015-03-31,ES-GR,ES,GR,117
2015-03-31,ES-IE,ES,IE,2518.155
2015-03-31,ES-IT,ES,IT,33138.603
2015-03-31,ES-JP,ES,JP,19772.9
2015-03-31,ES-KR,ES,KR,178.188
2015-03-31,ES-NL,ES,NL,40078.351
2015-03-31,ES-SE,ES,SE,1201.565
2015-03-31,ES-TR,ES,TR,300.855
2015-03-31,ES-TW,ES,TW,188
2015-03-31,ES-US,ES,US,41030
2015-03-31,FI-AT,FI,AT,1164.615
2015-03-31,FI-AU,FI,AU,1087.394
2015-03-31,FI-BE,FI,BE,370
2015-03-31,FI-CA,FI,CA,3005.871
2015-03-31,FI-CL,FI,CL,0.256
2015-03-31,FI-DE,FI,DE,18273
2015-03-31,FI-ES,FI,ES,2850.551
2015-03-31,FI-FR,FI,FR,9185
2015-03-31,FI-GB,FI,GB,12503
2015-03-31,FI-GR,FI,GR,91
2015-03-31,FI-IE,FI,IE,317.952
2015-03-31,FI-IT,FI,IT,1278.979
2015-03-31,FI-JP,FI,JP,3754.2
2015-03-31,FI-KR,FI,KR,18.568
2015-03-31,FI-NL,FI,NL,9997.263
2015-03-31,FI-SE,FI,SE,116948.142
2015-03-31,FI-TR,FI,TR,0.594
2015-03-31,FI-TW,FI,TW,138
2015-03-31,FI-US,FI,US,10519
2015-03-31,FR-AT,FR,AT,8431.221
2015-03-31,FR-AU,FR,AU,7675.579
2015-03-31,FR-BE,FR,BE,16735
2015-03-31,FR-CA,FR,CA,26190.008
2015-03-31,FR-CH,FR,CH,80031.706
2015-03-31,FR-CL,FR,CL,752.554
2015-03-31,FR-DE,FR,DE,166208
2015-03-31,FR-ES,FR,ES,50428.776
2015-03-31,FR-FI,FR,FI,2780
2015-03-31,FR-GB,FR,GB,177852
2015-03-31,FR-GR,FR,GR,1127
2015-03-31,FR-IE,FR,IE,4269.878
2015-03-31,FR-IT,FR,IT,44335.903
2015-03-31,FR-JP,FR,JP,170908
2015-03-31,FR-KR,FR,KR,783.513
2015-03-31,FR-NL,FR,NL,91641.934
2015-03-31,FR-SE,FR,SE,12543.762
2015-03-31,FR-TR,FR,TR,966.009
2015-03-31,FR-TW,FR,TW,5058
2015-03-31,FR-US,FR,US,211149
2015-03-31,GB-AT,GB,AT,13060.758
2015-03-31,GB-AU,GB,AU,124467.247
2015-03-31,GB-BE,GB,BE,19668
2015-03-31,GB-CA,GB,CA,97899.424
2015-03-31,GB-CH,GB,CH,252840.23
2015-03-31,GB-CL,GB,CL,1228.508
2015-03-31,GB-DE,GB,DE,414255
2015-03-31,GB-ES,GB,ES,355318.39
2015-03-31,GB-FI,GB,FI,2373
2015-03-31,GB-FR,GB,FR,221239
2015-03-31,GB-GR,GB,GR,10991
2015-03-31,GB-IE,GB,IE,76966.55
2015-03-31,GB-IT,GB,IT,46678.848
2015-03-31,GB-JP,GB,JP,173233.8
2015-03-31,GB-KR,GB,KR,2679.536
2015-03-31,GB-NL,GB,NL,107124.135
2015-03-31,GB-SE,GB,SE,58001.452
2015-03-31,GB-TR,GB,TR,4850.947
2015-03-31,GB-TW,GB,TW,11125
2015-03-31,GB-US,GB,US,472647
2015-03-31,GR-AT,GR,AT,111.825
2015-03-31,GR-AU,GR,AU,15.237
2015-03-31,GR-BE,GR,BE,35
2015-03-31,GR-DE,GR,DE,6867
2015-03-31,GR-ES,GR,ES,634.914
2015-03-31,GR-FR,GR,FR,1374
2015-03-31,GR-GB,GR,GB,3234
2015-03-31,GR-IE,GR,IE,61.05
2015-03-31,GR-IT,GR,IT,750.014
2015-03-31,GR-JP,GR,JP,183.4
2015-03-31,GR-KR,GR,KR,327.456
2015-03-31,GR-NL,GR,NL,1413.733
2015-03-31,GR-TR,GR,TR,47.866
2015-03-31,GR-TW,GR,TW,2
2015-03-31,GR-US,GR,US,1463
2015-03-31,IE-AT,IE,AT,988.103
2015-03-31,IE-AU,IE,AU,1567.974
2015-03-31,IE-BE,IE,BE,15279
2015-03-31,IE-CA,IE,CA,5820.494
2015-03-31,IE-CH,IE,CH,19836.711
2015-03-31,IE-DE,IE,DE,35287
2015-03-31,IE-ES,IE,ES,5160.505
2015-03-31,IE-FR,IE,FR,34566
2015-03-31,IE-GB,IE,GB,91769
2015-03-31,IE-GR,IE,GR,242
2015-03-31,IE-IT,IE,IT,7006.057
2015-03-31,IE-JP,IE,JP,39677.3
2015-03-31,IE-KR,IE,KR,541.923
2015-03-31,IE-NL,IE,NL,12870.992
2015-03-31,IE-SE,IE,SE,778.099
2015-03-31,IE-TR,IE,TR,300.762
2015-03-31,IE-TW,IE,TW,3916
2015-03-31,IE-US,IE,US,61098
2015-03-31,IT-AT,IT,AT,6190.52
2015-03-31,IT-AU,IT,AU,142.329
2015-03-31,IT-BE,IT,BE,9729
2015-03-31,IT-CA,IT,CA,1407.673
2015-03-31,IT-CH,IT,CH,27369.591
2015-03-31,IT-CL,IT,CL,3.58
2015-03-31,IT-DE,IT,DE,102613
2015-03-31,IT-ES,IT,ES,47374.93
2015-03-31,IT-FI,IT,FI,142
2015-03-31,IT-FR,IT,FR,279058
2015-03-31,IT-GB,IT,GB,38155
2015-03-31,IT-GR,IT,GR,392
2015-03-31,IT-IE,IT,IE,1431.644
2015-03-31,IT-JP,IT,JP,30929.1
2015-03-31,IT-KR,IT,KR,362.128
2015-03-31,IT-NL,IT,NL,29607.692
2015-03-31,IT-SE,IT,SE,682.885
2015-03-31,IT-TR,IT,TR,133.674
2015-03-31,IT-TW,IT,TW,136
2015-03-31,IT-US,IT,US,54537
2015-03-31,JP-AT,JP,AT,57.1
2015-03-31,JP-AU,JP,AU,26327.136
2015-03-31,JP-BE,JP,BE,806
2015-03-31,JP-CA,JP,CA,18024.634
2015-03-31,JP-CL,JP,CL,36.71
2015-03-31,JP-DE,JP,DE,16551
2015-03-31,JP-ES,JP,ES,8172.129
2015-03-31,JP-FR,JP,FR,180672
2015-03-31,JP-GB,JP,GB,123518
2015-03-31,JP-GR,JP,GR,39
2015-03-31,JP-IE,JP,IE,28.97
2015-03-31,JP-IT,JP,IT,5839.987
2015-03-31,JP-KR,JP,KR,8028
2015-03-31,JP-NL,JP,NL,14548.32
2015-03-31,JP-SE,JP,SE,2802.338
2015-03-31,JP-TR,JP,TR,883.534
2015-03-31,JP-TW,JP,TW,26259
2015-03-31,JP-US,JP,US,311306
2015-03-31,KR-AT,KR,AT,398.675
2015-03-31,KR-AU,KR,AU,5934.865
2015-03-31,KR-BE,KR,BE,249
2015-03-31,KR-CA,KR,CA,4185.296
2015-03-31,KR-CL,KR,CL,35.658
2015-03-31,KR-DE,KR,DE,14495
2015-03-31,KR-ES,KR,ES,714.452
2015-03-31,KR-FR,KR,FR,23364
2015-03-31,KR-GB,KR,GB,72814
2015-03-31,KR-GR,KR,GR,12
2015-03-31,KR-IE,KR,IE,0.034
2015-03-31,KR-IT,KR,IT,423.007
2015-03-31,KR-JP,KR,JP,56787.8
2015-03-31,KR-SE,KR,SE,894.477
2015-03-31,KR-TR,KR,TR,40.087
2015-03-31,KR-TW,KR,TW,3862
2015-03-31,KR-US,KR,US,87436
2015-03-31,NL-AT,NL,AT,6247.879
2015-03-31,NL-AU,NL,AU,8408.927
2015-03-31,NL-BE,NL,BE,22191
2015-03-31,NL-CA,NL,CA,10453.656
2015-03-31,NL-CL,NL,CL,157.637
2015-03-31,NL-DE,NL,DE,85878
2015-03-31,NL-ES,NL,ES,16712.996
2015-03-31,NL-FI,NL,FI,1473
2015-03-31,NL-FR,NL,FR,102019
2015-03-31,NL-GB,NL,GB,93144
2015-03-31,NL-GR,NL,GR,433
2015-03-31,NL-IE,NL,IE,2242.406
2015-03-31,NL-IT,NL,IT,18017.134
2015-03-31,NL-JP,NL,JP,68995.8
2015-03-31,NL-KR,NL,KR,823.482
2015-03-31,NL-SE,NL,SE,11005.659
2015-03-31,NL-TR,NL,TR,1948.249
2015-03-31,NL-TW,NL,TW,3597
2015-03-31,NL-US,NL,US,80056
2015-03-31,SE-AT,SE,AT,1992.882
2015-03-31,SE-AU,SE,AU,808.105
2015-03-31,SE-BE,SE,BE,434
2015-03-31,SE-CA,SE,CA,3864.342
2015-03-31,SE-CL,SE,CL,18.027
2015-03-31,SE-DE,SE,DE,24586
2015-03-31,SE-ES,SE,ES,3910.737
2015-03-31,SE-FI,SE,FI,3860
2015-03-31,SE-FR,SE,FR,16935
2015-03-31,SE-GB,SE,GB,16017
2015-03-31,SE-GR,SE,GR,75
2015-03-31,SE-IE,SE,IE,675.927
2015-03-31,SE-IT,SE,IT,2390.168
2015-03-31,SE-JP,SE,JP,20649.8
2015-03-31,SE-KR,SE,KR,88.145
2015-03-31,SE-NL,SE,NL,8651.312
2015-03-31,SE-TR,SE,TR,12.357
2015-03-31,SE-TW,SE,TW,379
2015-03-31,SE-US,SE,US,24849
2015-03-31,TR-AT,TR,AT,834.672
2015-03-31,TR-AU,TR,AU,1067.854
2015-03-31,TR-BE,TR,BE,848
2015-03-31,TR-CA,TR,CA,1733.113
2015-03-31,TR-CL,TR,CL,61.178
2015-03-31,TR-DE,TR,DE,15721
2015-03-31,TR-ES,TR,ES,21382.046
2015-03-31,TR-FR,TR,FR,37141
2015-03-31,TR-GB,TR,GB,30610
2015-03-31,TR-GR,TR,GR,28853
2015-03-31,TR-IE,TR,IE,133.371
2015-03-31,TR-IT,TR,IT,7580.958
2015-03-31,TR-JP,TR,JP,10729.6
2015-03-31,TR-KR,TR,KR,1130.806
2015-03-31,TR-SE,TR,SE,319.068
2015-03-31,TR-TW,TR,TW,459
2015-03-31,TR-US,TR,US,23448
2015-03-31,TW-AT,TW,AT,1.784
2015-03-31,TW-AU,TW,AU,10780.954
2015-03-31,TW-BE,TW,BE,17
2015-03-31,TW-CA,TW,CA,2275.017
2015-03-31,TW-DE,TW,DE,5393
2015-03-31,TW-ES,TW,ES,187.982
2015-03-31,TW-FR,TW,FR,17066
2015-03-31,TW-GB,TW,GB,50857
2015-03-31,TW-IE,TW,IE,0.227
2015-03-31,TW-IT,TW,IT,32.464
2015-03-31,TW-JP,TW,JP,26098.1
2015-03-31,TW-KR,TW,KR,847.157
2015-03-31,TW-SE,TW,SE,24.531
2015-03-31,TW-TR,TW,TR,0.127
2015-03-31,TW-US,TW,US,42017
2015-03-31,US-AT,US,AT,11053.405
2015-03-31,US-AU,US,AU,110412.94
2015-03-31,US-BE,US,BE,12775
2015-03-31,US-CA,US,CA,770374.456
2015-03-31,US-CH,US,CH,598160.965
2015-03-31,US-CL,US,CL,10059.702
2015-03-31,US-DE,US,DE,428902
2015-03-31,US-ES,US,ES,244496.388
2015-03-31,US-FI,US,FI,231
2015-03-31,US-FR,US,FR,516463
2015-03-31,US-GB,US,GB,960926
2015-03-31,US-GR,US,GR,2005
2015-03-31,US-IE,US,IE,6136.344
2015-03-31,US-IT,US,IT,28940.603
2015-03-31,US-JP,US,JP,1402598.1
2015-03-31,US-KR,US,KR,19745.026
2015-03-31,US-NL,US,NL,191496.213
2015-03-31,US-SE,US,SE,138580.861
2015-03-31,US-TR,US,TR,3482.635
2015-03-31,US-TW,US,TW,59585
2015-06-30,AT-AU,AT,AU,88.106
2015-06-30,AT-BE,AT,BE,1627
2015-06-30,AT-CA,AT,CA,1179.627
2015-06-30,AT-CH,AT,CH,14193.196
2015-06-30,AT-CL,AT,CL,1.39
2015-06-30,AT-DE,AT,DE,50935
2015-06-30,AT-ES,AT,ES,4153.561
2015-06-30,AT-FI,AT,FI,594
2015-06-30,AT-FR,AT,FR,15430
2015-06-30,AT-GB,AT,GB,6163
2015-06-30,AT-GR,AT,GR,351
2015-06-30,AT-IE,AT,IE,189.132
2015-06-30,AT-IT,AT,IT,87083.605
2015-06-30,AT-JP,AT,JP,4037.1
2015-06-30,AT-KR,AT,KR,35.544
2015-06-30,AT-NL,AT,NL,10888.016
2015-06-30,AT-SE,AT,SE,877.606
2015-06-30,AT-TR,AT,TR,128.487
2015-06-30,AT-TW,AT,TW,824
2015-06-30,AT-US,AT,US,12116
2015-06-30,AU-AT,AU,AT,508.499
2015-06-30,AU-BE,AU,BE,1761
2015-06-30,AU-CA,AU,CA,20324.796
2015-06-30,AU-CL,AU,CL,4.58
2015-06-30,AU-DE,AU,DE,25227
2015-06-30,AU-ES,AU,ES,2085.037
2015-06-30,AU-FI,AU,FI,456
2015-06-30,AU-FR,AU,FR,23205
2015-06-30,AU-GB,AU,GB,51173
2015-06-30,AU-GR,AU,GR,28
2015-06-30,AU-IE,AU,IE,612.599
2015-06-30,AU-IT,AU,IT,1468.111
2015-06-30,AU-JP,AU,JP,102944.9
2015-06-30,AU-KR,AU,KR,4053.336
2015-06-30,AU-NL,AU,NL,58130.212
2015-06-30,AU-SE,AU,SE,1677.539
2015-06-30,AU-TR,AU,TR,31.156
2015-06-30,AU-TW,AU,TW,7011
2015-06-30,AU-US,AU,US,93028
2015-06-30,BE-AT,BE,AT,1849.885
2015-06-30,BE-AU,BE,AU,97.001
2015-06-30,BE-CA,BE,CA,978.596
2015-06-30,BE-CL,BE,CL,2.018
2015-06-30,BE-DE,BE,DE,26459
2015-06-30,BE-ES,BE,ES,4355.137
2015-06-30,BE-FI,BE,FI,1124
2015-06-30,BE-FR,BE,FR,181586
2015-06-30,BE-GB,BE,GB,15399
2015-06-30,BE-GR,BE,GR,555
